name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,RAJ2000,DEJ2000,name_x,objid,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd,primidd,groupidd,grouptot,OName,Size,angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_x,RAdeg,DEdeg,errHalfMaj_x,errHalfMin_x,errPosAng_x,objID_x,mode,q_mode,class,SDSS12,m_SDSS12,flags,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag_x,e_rmag,imag_x,e_imag,zmag,e_zmag,zsp,e_zsp,f_zsp,zph,e_zph,avg_zph,pmRA_x,e_pmRA,pmDE,e_pmDE,SpObjID,spType,spCl,subClass,angDist_xa
J061324.15+355900.5,93.350653,35.983494,15.06,14.01,13.57,,,,,,,,,,,,,Lamost_DR2,93.35174,35.983269,GALEX J061324.4+355859,6373237978806882706,6373237978805829632,AIS,93.169287,35.635897,183.5,279.5,176.7433,8.5665,50066,1633,51,0.377571,true,1,0.3377,0,0,,,21.8713,0.3222,,,1.7913,0.3222,,,2.0386,0.3536,,,2.2182,0.7993,0,0,0,0,,,6.47836,1.92201,,,1554.35,2766.79,,8.272,,0.003,0.8658,0.0,0.3435,,18.72,18.58,,,8.27184,5.6814,3.5,7.11E-4,4.67E-4,,,,200.1,178.2,,,1.79,,,0.77,,C,0,1,6373237978806882304,6373237978806882706,0,1,6373237978806882304,6373237978806882706,6373237978806882706,N,0.0,3.26873,93.3506818232404,35.9834908965904,0.001,0.001,90.0,3452978372535667712,93.35069117109,0.027,35.98348469192,0.027,0.1447,0.0315,1.757,0.051,-1.441,0.043,false,46764.1,11.9559,14.013583,16719.1,31.4428,14.793353,43976.0,73.3823,13.153881,1.639472,,,0,4263.23,0.375,0.1793,,,3.184373,93.350635,35.983503,0.057,0.054,90.0,1237673431762338277,1,,6,J061324.15+355900.6,*,202346916614160,2006.8267,3,18.084,0.017,16.104,0.007,16.219,0.018,13.55,0.003,14.025,0.007,,,,,,,1.8,2.4,1.4,2.4,0,,,,3.326864
J061343.50+452056.5,93.431259,45.349039,12.57,11.72,11.36,,,,,,,,,,,,,Lamost_DR2,93.431304,45.349323,GALEX J061343.5+452057,6373273155662776267,6373273155661725696,AIS,93.043278,45.510314,322.0,322.0,168.25,12.8225,50067,1409,44,0.316339,true,1,0.1525,0,1,,,20.5702,0.1313,,,0.4902,0.1313,,,0.5883,0.1123,,,0.5099,0.1622,0,17,0,0,,,21.4749,2.59703,,,1261.51,1456.55,,5.712,,0.002,0.9834,0.0,0.0818,,41.87,50.25,,,11.2808,4.9972,3.5,8.19E-4,7.52E-4,,,,221.7,265.5,,,0.64,,,0.24,,C,0,1,6373273155662776320,6373273155662776267,0,1,6373273155662776320,6373273155662776267,6373273155662776267,N,0.0,1.028083,93.4312160878515,45.349068122148,0.001,0.001,90.0,962477157144748672,93.43127609435,0.0357,45.34900859254,0.0333,0.8216,0.0362,9.795,0.072,-13.826,0.059,false,403542.0,109.762,11.673645,162418.0,387.003,12.3248,342200.0,410.488,10.926219,1.398581,22.71,0.98,3,4613.4,0.482,0.3493,8.44,29.047,0.944133,93.431203,45.349053,0.058,0.044,90.0,1237653737726935200,1,,6,J061343.48+452056.5,*,483856252014608,2000.9369,2,15.196,0.005,12.903,0.002,11.733,0.001,11.369,0.001,11.942,0.004,,,,,,,-7.8,2.5,-14.0,2.5,0,,,,1.003921
J064434.99+264306.2,101.14581,26.7184,13.54,13.03,12.44,,,,,,,,,,,,,Lamost_DR2,101.145195,26.718771,GALEX J064434.8+264307,6373976859210682175,6373976859209629696,AIS,100.791219,26.676231,324.0,324.0,188.1431,10.4418,50087,1889,59,0.319087,true,1,0.1219,0,0,,,22.0024,0.3677,,,1.9224,0.3677,,,2.0918,0.3718,,,2.4416,0.9481,0,0,0,0,,,5.74158,1.94379,,,1167.06,1975.68,,8.474,,0.004,0.9738,0.0,0.3977,,40.69,41.36,,,8.47433,1.36621,3.5,7.6E-4,4.58E-4,,,,214.8,278.6,,,1.26,,,0.57,,C,0,1,6373976859210682368,6373976859210682175,0,1,6373976859210682368,6373976859210682175,6373976859210682175,N,0.0,2.386985,101.1457681792142,26.7183835722084,0.001,0.001,90.0,3384987356613963264,101.14576688782,0.0495,26.7183772264,0.054,0.2263,0.06,-0.268,0.096,-1.474,0.08,false,172477.0,40.7513,12.596535,64752.3,143.103,13.32325,153648.0,252.051,11.795604,1.527646,58.46,1.77,2,4317.43,0.504,0.285,,,2.311363,101.145762,26.718341,0.055,0.052,90.0,1237673738321789709,1,,6,J064434.98+264306.0,*,202415635042320,2006.887,3,16.585,0.007,14.663,0.004,12.86,0.003,12.329,0.002,12.683,0.004,,,,,,,-2.0,2.2,1.0,2.2,0,,,,2.39087
J064458.27+283611.4,101.24281,28.603172,13.89,13.47,13.17,,,,,,,,,,,,,Lamost_DR2,101.24194,28.602898,GALEX J064458.0+283610,6373976857063197517,6373976857062146048,AIS,101.843664,28.6429,220.0,220.0,186.4419,11.3173,50087,1825,57,0.5297,true,1,0.1153,0,0,,,19.4952,0.0965,,,-0.5848,0.0965,,,-0.0584,0.0944,,,-0.5037,0.0925,0,17,0,0,,,57.7968,5.13472,,,3165.89,1819.61,,13.22,,0.006,0.8294,0.0,0.3773,,-69.09,-67.14,,,17.9239,32.1551,3.5,0.001578,9.81E-4,,,,164.2,214.5,,,0.64,,,0.27,,C,0,1,6373976857063197696,6373976857063197517,0,1,6373976857063197696,6373976857063197517,6373976857063197517,N,0.0,2.920705,101.24280729917,28.6031790396302,0.001,0.001,90.0,3386284642895388288,101.24281151852,0.0255,28.6031446737,0.0249,0.6957,0.0289,0.86,0.049,-7.982,0.041,false,89930.1,22.8289,13.303602,41624.6,73.4134,13.803012,68730.3,56.1645,12.669049,1.133963,,,0,5014.6,,,3.77,8.076,2.921977,101.242807,28.603166,0.07,0.068,90.0,1237673740469666487,1,,6,J064458.27+283611.3,,202346949120016,2006.887,3,16.072,0.006,15.237,0.005,13.415,0.002,14.067,0.008,13.577,0.006,,,,,,,0.9,2.3,-4.4,2.3,0,,,,2.905878
J064733.46+265307.1,101.88942,26.885307,13.8,13.36,12.95,,,,,,,,,,,,,Lamost_DR2,101.889444,26.885172,GALEX J064733.4+265306,6373976867800617409,6373976867799564288,AIS,101.827648,26.72393,324.0,324.0,188.2763,11.114,50087,2145,67,0.170415,true,1,0.0976,0,0,,,21.4888,0.2668,,,1.4088,0.2668,,,1.4422,0.2229,,,1.7161,0.5117,0,0,0,0,,,9.21448,2.26376,,,1782.43,2257.02,,9.216,,0.004,0.9822,0.0,0.3622,,20.41,23.84,,,9.35337,2.83035,3.5,8.15E-4,5.2E-4,,,,206.8,295.6,,,0.89,,,0.44,,C,0,1,6373976867800616960,6373976867800617409,0,1,6373976867800616960,6373976867800617409,6373976867800617409,N,0.0,0.490555,101.8894419414575,26.8853034979886,0.001,0.001,90.0,3385319477845316736,101.88943350488,0.0244,26.88529467382,0.0201,0.2903,0.0241,-1.748,0.05,-2.049,0.042,false,109152.0,50.2407,13.093286,46570.4,126.528,13.681114,89193.5,175.09,12.386087,1.295027,,,0,4758.77,0.329,0.161,11.4,60.064,0.473439,101.889437,26.885292,0.059,0.059,90.0,1237673738322116984,1,,6,J064733.46+265307.0,*,483856252538896,2006.887,3,16.242,0.005,13.997,0.003,13.253,0.008,13.049,0.003,12.589,0.003,,,,,,,-1.4,2.3,-2.4,2.3,0,,,,0.431109
J065418.65+284256.6,103.577725,28.715744,12.86,12.08,11.73,,,,,,,,,,,,,Lamost_DR2,103.577455,28.71601,GALEX J065418.5+284257,6373976874243066972,6373976874242015232,AIS,103.887723,28.715136,220.0,328.0,187.2025,13.2305,50087,2337,73,0.272111,true,1,0.0643,0,0,,,19.9688,0.0871,,,-0.1112,0.0871,,,-0.0294,0.0801,,,-0.1279,0.1002,0,0,0,0,,,37.3676,2.99667,,,2578.65,1902.33,,3.407,,0.001,0.9835,0.0,0.1848,,-68.22,-64.89,,,11.052,5.37095,3.5,8.51E-4,6.94E-4,,,,231.4,223.4,,,0.57,,,0.15,,C,0,1,6373976874243066880,6373976874243066972,0,1,6373976874243066880,6373976874243066972,6373976874243066972,N,0.0,1.281135,103.5777102092915,28.7157446564162,0.001,0.001,90.0,887550834190270976,103.57769254592,0.03,28.71574139898,0.0273,0.7088,0.0312,-3.598,0.057,-0.757,0.05,false,309675.0,60.1091,11.961102,131886.0,201.376,12.550888,250543.0,264.798,11.264712,1.286176,,,0,4806.86,,,7.65,28.185,1.24969,103.57769,28.715739,0.062,0.061,90.0,1237673756575793370,1,,6,J065418.64+284256.6,*,483854105579536,2006.8898,3,15.749,0.009,15.633,0.013,11.989,0.001,13.761,0.005,11.656,0.003,,,,,,,-0.4,2.4,6.0,2.4,0,,,,1.223606
J070148.92+395951.2,105.45387,39.997573,18.86,14.65,13.59,,,,,,,,,,,,,Lamost_DR2,105.454727,39.998386,GALEX J070149.1+395954,6373800902990496726,6373800902989447168,AIS,105.537063,40.254765,96.0,96.0,176.9206,18.9028,50082,865,27,0.263995,true,1,0.0891,0,0,,,20.9517,0.2841,,,0.8717,0.2841,,,0.9315,0.2657,,,0.6853,0.3303,0,0,0,0,,,15.1121,3.95396,,,2032.1,1330.01,,9.571,,0.004,0.9832,0.0,0.4395,,88.62,-89.58,,,2.67376,100.105,3.5,8.9E-4,4.99E-4,,,,66.3,79.2,,,0.97,,,0.37,,C,0,1,6373800902990496768,6373800902990496726,0,1,6373800902990496768,6373800902990496726,6373800902990496726,N,0.0,3.762718,105.4543058531082,39.9986301257406,0.008,0.008,0.0,947438007035940480,105.45430861486,0.2782,39.99860773642,0.3059,-0.2093,0.3064,0.491,0.515,-5.2,0.527,true,6889.0,30.3088,16.092976,3881.82,24.5719,16.3788,5806.49,54.8158,15.352136,1.026664,,,0,5191.27,,,,,1.456483,105.454294,39.998617,0.001,0.001,90.0,1237673706648699150,1,+,6,J070149.03+395955.0,*,35255507882032,2006.8812,3,17.903,0.013,16.504,0.004,15.956,0.004,15.697,0.005,15.67,0.007,,,,,,,5.3,3.1,16.4,3.1,0,,,,1.455307
J070345.05+380202.0,105.93771,38.033913,13.38,12.8,12.39,,,,,,,,,,,,,Lamost_DR2,105.937247,38.034595,GALEX J070344.9+380204,6373800924465332838,6373800924464283648,AIS,105.602275,38.39209,110.0,110.0,179.0037,18.5775,50082,1505,47,0.443928,true,1,0.0795,0,0,,,21.0939,0.3322,,,1.0139,0.3322,,,0.9875,0.246,,,0.9481,0.379,0,0,0,0,,,13.2563,4.05555,,,1316.4,1033.64,,11.623,,0.005,0.9795,0.0,0.5416,,49.54,49.4,,,11.6227,6.67151,3.62984,0.001194,5.47E-4,,,,78.1,86.4,,,1.43,,,0.54,,C,0,1,6373800924465333248,6373800924465332838,0,1,6373800924465333248,6373800924465332838,6373800924465332838,N,0.0,2.78375,105.9377428999979,38.0338850706808,0.001,0.001,90.0,946933979738534272,105.9377501902,0.0331,38.033872748,0.0334,0.2987,0.0384,1.334,0.063,-2.862,0.057,false,172495.0,36.2859,12.596423,71089.8,132.555,13.22187,144103.0,186.357,11.865235,1.356635,40.99,1.28,5,4656.59,0.2253,0.1188,14.78,92.533,2.917026,105.937707,38.033868,0.062,0.056,90.0,1237673429082374331,1,,6,J070345.04+380201.9,*,483856285569040,2006.8267,3,16.499,0.01,13.808,0.002,12.623,0.001,12.316,0.001,13.812,0.01,,,,,,,-0.8,2.4,-2.0,2.4,0,,,,2.925444
J070631.99+303833.6,106.6333,30.642669,13.98,13.1,12.87,,,,,,,,,,,,,Lamost_DR2,106.633285,30.642561,GALEX J070631.9+303833,6374012026402900589,6374012026401849344,AIS,106.969194,30.704201,216.0,326.0,186.445,16.4277,50088,1377,43,0.295414,true,1,0.0804,0,0,,,20.7649,0.1411,,,0.6849,0.1411,,,0.9221,0.1309,,,0.7822,0.1825,0,0,0,0,,,17.9495,2.33219,,,2623.42,1720.21,,7.06,,0.003,0.9148,0.0,0.1,,-3.54,-5.8,,,11.7323,2.1737,3.5,8.6E-4,7.74E-4,,,,237.2,206.6,,,0.67,,,0.29,,C,0,1,6374012026402900992,6374012026402900589,0,1,6374012026402900992,6374012026402900589,6374012026402900589,N,0.0,0.390713,106.6332912463184,30.6426883224662,0.001,0.001,90.0,889544631025066752,106.63329316882,0.0287,30.64268829841,0.0301,0.2523,0.0401,0.384,0.049,-0.006,0.041,false,91773.1,35.2057,13.281577,39812.4,138.213,13.851342,74265.8,55.848,12.584948,1.266395,,,0,5046.5,0.5437,0.207,,,0.458769,106.633255,30.642694,0.063,0.059,90.0,1237673740471894505,1,,6,J070631.98+303833.6,*,202346949120016,2006.8871,3,16.461,0.007,15.26,0.005,15.455,0.011,13.195,0.003,13.423,0.005,,,,,,,,,,,0,,,,0.486738
J070816.77+125028.4,107.06989,12.841232,11.65,10.85,10.51,,,,,,,,,,,,,Lamost_DR2,107.069452,12.840947,GALEX J070816.6+125027,6378058201275831897,6378058201274777600,AIS,106.971015,12.54514,208.0,208.0,203.2921,9.4998,50203,545,17,0.311004,true,1,0.0583,0,0,,,19.3109,0.088,,,-0.7691,0.088,,,-0.6518,0.074,,,-0.6834,0.0926,0,17,0,0,,,68.4943,5.55249,,,1702.78,2634.54,,5.476,,0.002,0.9835,0.0,0.5305,,-36.19,-39.19,,,15.471,32.7087,3.5,0.001569,7.36E-4,,,,144.1,193.3,,,0.61,,,0.23,,C,0,1,6378058201275832320,6378058201275831897,0,1,6378058201275832320,6378058201275831897,6378058201275831897,N,0.0,1.850604,107.0698719795251,12.8412256514446,0.001,0.001,90.0,3161078582486920320,107.06987473187,0.0372,12.84112212185,0.0316,2.0834,0.0427,0.623,0.077,-24.046,0.059,false,1065990.0,232.191,10.618984,468541.0,584.077,11.174521,842105.0,792.985,9.948505,1.226015,64.67,0.97,7,4899.76,,,4.59,10.961,1.783062,107.06988,12.841164,0.066,0.054,90.0,1237673808111599784,1,,6,J070816.77+125028.1,*,483856286613520,2006.8952,3,15.487,0.012,11.496,0.0,10.627,0.0,10.364,0.0,10.744,0.002,,,,,,,,,,,0,,,,1.695338
J071500.90+124756.4,108.75377,12.799016,13.62,12.77,12.31,,,,,,,,,,,,,Lamost_DR2,108.753886,12.799323,GALEX J071500.9+124757,6378058220603183520,6378058220602130432,AIS,109.009126,12.547846,208.0,208.0,204.0548,10.9613,50203,1121,35,0.35391,true,1,0.1382,0,0,,,21.0631,0.249,,,0.9831,0.249,,,1.3738,0.2314,,,0.9821,0.2789,0,2,0,0,,,13.6381,3.12723,,,2552.02,2534.93,,11.172,,0.005,0.9787,0.0,0.5001,,11.6,12.12,,,11.1717,1.02036,4.10661,0.001099,5.49E-4,,,,153.0,164.6,,,0.96,,,0.45,,C,0,1,6378058220603183104,6378058220603183520,0,1,6378058220603183104,6378058220603183520,6378058220603183520,N,0.0,1.178619,108.7537342414575,12.7990368655129,0.001,0.001,90.0,3160325103485460480,108.75373366547,0.0415,12.79903843391,0.0334,0.2613,0.0432,-0.13,0.083,0.364,0.074,false,166932.0,37.882,12.632015,61992.0,137.026,13.370549,150532.0,188.42,11.817845,1.552704,,,0,4339.09,0.2373,0.1103,20.4,132.954,1.159699,108.753682,12.798997,0.074,0.07,90.0,1237673841398120933,1,,6,J071500.88+124756.3,,202344803205140,2006.9007,3,16.671,0.008,14.711,0.005,14.771,0.011,14.008,0.011,12.825,0.005,,,,,,,-6.6,2.4,2.5,2.4,0,,,,1.375929
J071624.76+125611.1,109.10319,12.936427,12.82,11.91,11.51,,,,,,,,,,,,,Lamost_DR2,109.103179,12.936175,GALEX J071624.7+125610,6378058220603184239,6378058220602130432,AIS,109.009126,12.547846,208.0,208.0,204.0788,11.3275,50203,1121,35,0.399018,true,1,0.1222,0,0,,,21.5437,0.2613,,,1.4637,0.2613,,,1.5357,0.2536,,,1.7302,0.5299,0,17,0,3,,,8.76036,2.10769,,,1734.63,2863.08,,4.247,,0.002,0.981,0.0,0.0957,,-81.97,79.58,,,3.06814,45.198,3.5,6.02E-4,5.44E-4,,,,157.8,187.3,,,0.75,,,0.34,,C,0,1,6378058220603184128,6378058220603184239,0,1,6378058220603184128,6378058220603184239,6378058220603184239,N,0.0,0.907718,109.1031723532311,12.9364354359273,0.001,0.001,90.0,3166326070448326016,109.10317067654,0.0375,12.93642905547,0.0361,0.3884,0.0443,-0.38,0.071,-1.482,0.058,false,301346.0,70.6989,11.990702,114116.0,216.174,12.70802,266839.0,409.124,11.196298,1.511723,-2.94,1.39,7,4355.43,0.418,0.1865,18.24,107.833,0.937859,109.103146,12.936431,0.063,0.059,90.0,1237673807038644445,1,,6,J071624.75+125611.1,*,483854138085392,2006.8952,3,16.371,0.009,15.769,0.013,15.09,0.012,14.823,0.013,11.711,0.003,,,,,,,,,,,0,,,,0.927184
J071717.26+362440.0,109.32193,36.411137,13.87,12.94,12.59,,,,,,,,,,,,,Lamost_DR2,109.322145,36.411237,GALEX J071717.3+362440,6373836161450772270,6373836161449721856,AIS,109.173128,36.546848,209.0,209.0,181.5917,20.5657,50083,3073,96,0.180962,true,1,0.0684,0,0,,,20.9734,0.172,,,0.8934,0.172,,,1.0219,0.1692,,,0.846,0.217,0,0,0,0,,,14.8135,2.34647,,,1572.18,1586.79,,4.746,,0.002,0.9824,0.0,0.2029,,62.84,66.48,,,7.415,6.47675,3.5,7.7E-4,6.13E-4,,,,149.0,186.8,,,0.69,,,0.28,,C,0,1,6373836161450772480,6373836161450772270,0,1,6373836161450772480,6373836161450772270,6373836161450772270,N,0.0,0.719865,109.3219141995492,36.4111521428342,0.001,0.001,0.0,897996027151925760,109.32193539805,0.0253,36.41113156698,0.0284,0.0603,0.0295,3.962,0.047,-4.779,0.049,false,120521.0,103.915,12.985708,47287.0,197.21,13.664535,104451.0,261.523,12.214642,1.449893,-155.39,2.12,4,4473.24,,,,,0.735152,109.321893,36.411131,0.056,0.055,90.0,1237663531861278941,1,,6,J071717.25+362440.0,*,202312555827216,2003.8095,3,16.773,0.009,15.313,0.006,13.031,0.001,12.674,0.002,13.035,0.005,,,,,,,-10.2,2.5,0.1,2.5,0,,,,0.823412
J072125.69+301345.7,110.357069,30.22937,12.28,11.55,11.27,,,,,,,,,,,,,Lamost_DR2,110.357209,30.229381,GALEX J072125.7+301345,6374012045730256201,6374012045729202176,AIS,110.578252,29.724357,218.0,326.0,188.0852,19.2635,50088,1953,61,0.540103,true,1,0.0657,0,0,,,20.4975,0.1193,,,0.4175,0.1193,,,0.5522,0.1063,,,0.5048,0.1482,0,17,0,0,,,22.9609,2.5214,,,2355.88,3123.16,,6.619,,0.003,0.9826,0.0,0.2134,,1.08,-5.82,,,11.811,50.4706,3.5,9.26E-4,7.28E-4,,,,237.9,154.3,,,0.61,,,0.22,,C,0,1,6374012045730255872,6374012045730256201,0,1,6374012045730255872,6374012045730256201,6374012045730256201,N,0.0,0.438141,110.3570557067065,30.2293720397963,0.001,0.001,90.0,885915040061991552,110.35705641993,0.0357,30.22930647793,0.032,0.9108,0.0367,0.143,0.068,-15.227,0.058,false,419218.0,92.315,11.632265,177320.0,330.694,12.229492,341164.0,306.7,10.929511,1.299981,46.45,0.48,6,4765.38,,,7.09,23.382,0.477903,110.357057,30.229323,0.059,0.057,90.0,1237673755504673121,1,,6,J072125.69+301345.5,*,483856285569040,2006.8899,3,15.81,0.008,15.191,0.01,11.656,0.001,11.366,0.001,13.545,0.016,,,,,,,,,,,0,,,,0.517558
J072252.40+301517.9,110.718341,30.254994,12.89,12.18,11.9,,,,,,,,,,,,,Lamost_DR2,110.718356,30.255096,GALEX J072252.4+301518,6374012045730255761,6374012045729202176,AIS,110.578252,29.724357,218.0,326.0,188.1769,19.5644,50088,1953,61,0.544435,true,1,0.0655,0,0,,,19.7728,0.0762,,,-0.3072,0.0762,,,-0.1492,0.0715,,,-0.3065,0.0806,256,17,0,0,,,44.7573,3.13915,,,1607.05,3184.69,,5.673,,0.002,0.9801,0.0,0.15,,-21.98,-28.94,,,13.2095,,3.5,9.96E-4,8.46E-4,,,,240.2,171.0,,,0.57,,,0.17,,C,1,2,6374012045730255872,6374012045730255761+6374012044656509437,1,2,6374012045730255872,6374012045730255761+6374012044656509437,6374012045730255761+6374012044656509437,N,0.0,0.370806,110.7183419711099,30.2549992796813,0.001,0.001,90.0,885871158381024896,110.71834036193,0.0357,30.25498800891,0.0308,0.9217,0.0403,-0.323,0.067,-2.618,0.062,false,257229.0,60.432,12.162567,115504.0,243.718,12.6949,200262.0,191.093,11.507921,1.186978,,,0,4868.46,,,5.19,13.62,0.350915,110.718334,30.254989,0.052,0.051,0.0,1237651191346430306,1,,6,J072252.40+301517.9,*,483856252014608,2000.2579,3,15.621,0.007,13.051,0.001,12.194,0.001,15.149,0.013,13.556,0.019,,,,,,,-5.6,2.7,-0.5,2.7,0,,,,0.390437
J072732.47+263824.4,111.88533,26.640125,15.87,15.04,14.74,,,,,,,,,,,,,Lamost_DR2,111.885199,26.640218,GALEX J072732.4+263824,6374012068278830862,6374012068277780480,AIS,112.12432,26.808184,215.0,321.0,192.1442,19.2236,50088,2625,82,0.271714,true,1,0.0728,0,0,,,21.5181,0.2154,,,1.4381,0.2154,,,1.3805,0.1722,,,1.3214,0.2739,0,0,0,0,,,8.96899,1.77882,,,2413.11,1490.86,,5.089,,0.002,0.9829,0.0,0.1735,,-63.18,-67.38,,,1.50589,97.5176,3.5,7.21E-4,5.96E-4,,,,240.8,189.2,,,0.68,,,0.3,,C,0,1,6374012068278831104,6374012068278830862,0,1,6374012068278831104,6374012068278830862,6374012068278830862,N,0.0,0.537081,111.8853330979738,26.6401470091893,0.001,0.001,90.0,871962855981569408,111.88533953221,0.0376,26.64011552689,0.0324,0.0931,0.0456,1.336,0.067,-7.312,0.057,false,17158.8,7.60696,15.102146,7231.09,19.3074,15.703379,14329.6,18.8619,14.371333,1.332046,,,0,4908.86,0.308,0.1612,,,0.501508,111.88533,26.640146,0.001,0.001,0.0,1237657596217393265,1,+,6,J072732.47+263824.5,*,202385570795568,2001.9642,3,18.11,0.012,15.996,0.004,15.038,0.004,16.331,0.014,14.552,0.005,,,,,,,-0.7,2.6,-5.6,2.6,0,,,,0.494488
J072741.94+294401.6,111.92478,29.733801,12.88,12.16,11.85,,,,,,,,,,,,,Lamost_DR2,111.924788,29.734006,GALEX J072741.9+294402,6374012052172704781,6374012052171653120,AIS,111.599708,29.696944,215.0,322.0,189.0857,20.3603,50088,2145,67,0.284753,true,1,0.0538,0,0,,,19.8633,0.0742,,,-0.2167,0.0742,,,-0.1913,0.0687,,,-0.1362,0.0918,0,0,0,0,,,41.1807,2.81215,,,1231.69,1991.82,,3.7,,0.002,0.9846,0.0,0.073,,5.64,3.9,,,9.54437,8.60675,3.5,7.54E-4,6.99E-4,,,,243.4,187.0,,,0.51,,,0.1,,C,0,1,6374012052172704768,6374012052172704781,0,1,6374012052172704768,6374012052172704781,6374012052172704781,N,0.0,0.737974,111.9247401390794,29.7338246378282,0.001,0.001,90.0,885677609973727872,111.92473684663,0.0402,29.73381555437,0.034,0.3835,0.0389,-0.664,0.074,-2.11,0.059,false,274305.0,68.2839,12.092781,117935.0,300.038,12.67228,220377.0,332.469,11.404007,1.268273,69.9,2.13,7,4797.9,,,13.38,85.494,0.669827,111.924749,29.733828,0.052,0.049,0.0,1237654330970407162,2,,6,J072741.93+294401.7,*,483856285569040,2001.0659,3,15.628,0.005,13.372,0.002,12.154,0.001,11.844,0.001,12.533,0.004,,,,,,,0.8,2.6,1.9,2.6,0,,,,0.653524
J073101.21+350721.3,112.75505,35.122593,15.48,14.74,14.47,,,,,,,,,,,,,Lamost_DR2,112.75502,35.122404,GALEX J073101.2+350720,6373836164671996655,6373836164670947328,AIS,113.043523,35.501253,219.0,329.0,183.8613,22.7953,50083,3169,99,0.446038,true,1,0.0561,0,0,,,22.7682,0.4054,,,2.6882,0.4054,,,2.8028,0.4764,,,3.7352,2.1209,0,17,0,0,,,2.83619,1.05865,,,2461.07,1010.45,,6.627,,0.003,0.9389,0.0,0.2521,,21.73,25.62,,,6.6273,14.5584,3.5,5.35E-4,4.0E-4,,,,271.9,185.4,,,1.32,,,0.57,,C,0,1,6373836164671996928,6373836164671996655,0,1,6373836164671996928,6373836164671996655,6373836164671996655,N,0.0,0.684624,112.7550827941724,35.122583072304,0.001,0.001,90.0,893890278935156480,112.75508282956,0.0358,35.12257308922,0.0371,0.0577,0.0376,0.007,0.065,-2.319,0.063,false,22698.2,10.273,14.798385,9741.39,31.3192,15.379836,18336.5,42.1718,14.10363,1.276206,,,0,4774.49,,,,,0.670652,112.755069,35.122588,0.001,0.001,0.0,1237651192422400150,1,+,6,J073101.21+350721.3,*,202381275828272,2000.2579,3,17.944,0.012,15.637,0.004,14.737,0.004,14.926,0.007,14.29,0.005,,,,,,,-0.3,2.8,-2.1,2.8,0,,,,0.67667
J073253.90+291309.7,113.22462,29.219363,15.25,14.67,14.44,,,,,,,,,,,,,Lamost_DR2,113.224807,29.219439,GALEX J073253.9+291309,6374012066131350363,6374012066130296832,AIS,113.130781,28.682818,213.0,213.0,190.0207,21.2444,50088,2561,80,0.542892,true,1,0.0624,0,0,,,19.6167,0.0779,,,-0.4633,0.0779,,,-0.3566,0.075,,,-0.4675,0.0828,256,17,0,0,,,51.6802,3.70521,,,1738.55,3194.45,,4.143,,0.002,0.9802,0.0,0.224,,78.8,71.63,,,12.7449,9.9351,3.5,0.001006,7.8E-4,,,,165.2,168.2,,,0.55,,,0.15,,C,0,1,6374012066131350528,6374012066131350363,0,1,6374012066131350528,6374012066131350363,6374012066131350363,N,0.0,0.649807,113.2246367269549,29.2193964924691,0.002,0.001,90.0,873415482639926400,113.22460807383,0.0474,29.21936635518,0.0549,0.0452,0.0859,-5.808,0.099,-7.0,0.06,false,24665.1,11.4361,14.708158,11678.1,23.5942,15.182955,18728.6,28.3148,14.080654,1.102301,,,0,5001.55,,,,,0.556441,113.224639,29.219401,0.001,0.001,90.0,1237654329359860002,2,,6,J073253.91+291309.8,*,35255507619856,2001.0659,3,16.916,0.006,15.35,0.003,14.657,0.003,14.411,0.003,14.294,0.003,,,,,,,-5.4,2.7,-7.6,2.7,0,,,,0.544313
